Iteration,TotalCost,nRequestBank,p,delta,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
1457,5953.500000000116,5,0.7105916659037272,0.9978187919463527,false,false,false,randomDestroy,regretInsertion,9.578140162605301,6.320754333248295,7.197668483850478,2.4168136176524126,9.7120162357941843,2,2,1,6
1458,4982.357711442903,4,0.7104583323001862,0.671932117933864,true,false,false,randomDestroy,regretInsertion,9.578140162605301,6.320754333248295,7.197668483850478,2.4168136176524126,9.7120162357941844,2,2,1,7
1459,6959.928544776241,6,0.7103249986966451,1.3355464915356572,false,false,false,shawRemoval,regretInsertion,9.578140162605301,6.320754333248295,7.197668483850478,2.4168136176524126,9.7120162357941844,2,3,1,8
1460,4969.291044776235,4,0.7103249986966451,0.6675473304618279,true,true,false,randomDestroy,greedyInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147660,0,0,0,0
1461,8965.755678834987,8,0.710024998585383,2.008642845246647,false,false,false,shawRemoval,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147660,0,1,0,1
1462,4988.735714285827,4,0.709633332490921,0.6740723873442415,true,false,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147661,0,1,0,2
1463,4019.062338896416,3,0.7094666659832001,0.3486786372135657,true,true,false,shawRemoval,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147661,0,2,0,3
1464,6972.878614103451,6,0.709333332379659,1.339892152383714,false,false,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147662,0,2,0,4
1465,5969.244709502309,5,0.7090499997138977,1.0031022515108468,false,false,false,worstRemoval,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147662,1,2,0,5
1466,4019.683592458423,3,0.7088166654109955,0.3488871115632325,true,false,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147663,1,2,0,6
1467,4014.701955738652,3,0.7086833318074544,0.3472154213888127,true,true,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147664,1,2,0,7
1468,3021.5985074627897,2,0.7085499982039134,0.013959230692213788,true,true,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147665,1,2,0,8
1469,3021.5985074627897,2,0.7084166665871938,0.013959230692213788,true,false,false,randomDestroy,regretInsertion,9.140326146344771,5.688678899923465,6.477901635465431,2.8251322558871714,8.9033146122147666,1,2,0,9
1470,4965.200000000106,4,0.7082583328088125,0.666174496644335,true,false,false,worstRemoval,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993290,0,0,0,0
1471,4019.6809371210766,3,0.7080833315849304,0.34888622051043167,true,true,false,randomDestroy,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993291,0,0,0,1
1472,6955.335128286457,6,0.7079083323478699,1.3340050766061993,false,false,false,randomDestroy,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993292,0,0,0,2
1473,6021.200467416396,5,0.7076499998569489,1.0205370696028224,false,false,false,worstRemoval,greedyInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993292,1,0,1,2
1474,6949.722079258989,6,0.7075166662534078,1.3321215031070488,false,false,false,worstRemoval,greedyInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993292,2,0,2,2
1475,5960.245454545562,5,0.7072583317756653,1.0000823672971735,false,false,false,worstRemoval,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993292,3,0,2,3
1476,4005.587323124746,3,0.7069749991099039,0.3441568198405221,true,true,false,worstRemoval,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993292,4,0,2,4
1477,4000.774336111759,3,0.7068499982357025,0.3425417235274392,true,true,false,randomDestroy,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993293,4,0,2,5
1478,7956.604477612051,7,0.7066916664441427,1.670001502554386,false,false,false,shawRemoval,greedyInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993293,4,1,3,5
1479,4035.3946588667195,3,0.7065499981244405,0.35415928149890247,true,false,false,randomDestroy,regretInsertion,9.309626865043628,5.769811009931119,6.480111471918888,2.8251322558871714,8.922983150993294,4,1,3,6
1480,4035.3946588667204,3,0.7064249992370606,0.3541592814989028,true,false,false,randomDestroy,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465390,0,0,0,0
1481,4006.022388059806,3,0.7060916662216187,0.34430281478517305,true,true,false,worstRemoval,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465390,1,0,0,1
1482,5990.503392130358,5,0.705874999364217,1.010236037627642,false,false,false,randomDestroy,greedyInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465391,1,0,1,1
1483,6962.0286256394365,6,0.7055249989032746,1.3362512166575347,false,false,false,randomDestroy,greedyInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465392,1,0,2,1
1484,5969.515151515254,5,0.7053249994913737,1.003193003864184,false,false,false,worstRemoval,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465392,2,0,2,2
1485,4000.9551269626904,3,0.7049583315849304,0.34260239159822153,true,true,false,worstRemoval,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465392,3,0,2,3
1486,6962.069387509146,6,0.70474999944369,1.3362648951373028,false,false,false,randomDestroy,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465393,3,0,2,4
1487,3001.1930902189424,2,0.7046749989191692,0.007111775241258303,true,true,false,worstRemoval,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465393,4,0,2,5
1488,2993.879657383118,2,0.704541665315628,0.004657603148699693,true,true,false,randomDestroy,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465394,4,0,2,6
1489,5002.5117214679485,4,0.7043749988079071,0.6786952085462955,true,false,false,shawRemoval,regretInsertion,9.418664178539267,5.517829908938007,5.832100324727,2.542619030298454,8.959256264465394,4,1,2,7
1490,5992.5117214679485,5,0.7041999995708466,1.0109099736469676,false,false,false,randomDestroy,greedyInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590280,0,0,0,0
1491,4027.5065266627535,3,0.704058333237966,0.3515122572693837,true,true,false,randomDestroy,regretInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590281,0,0,0,1
1492,4062.8451558059733,3,0.7037416656812032,0.36337085765301447,true,false,false,shawRemoval,regretInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590281,0,1,0,2
1493,6026.244630515794,5,0.7036166648070017,1.0222297417838284,false,false,false,randomDestroy,greedyInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590282,0,1,1,2
1494,7004.797408999609,6,0.7036166648070017,1.3506031573824249,false,false,false,shawRemoval,greedyInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590282,0,2,2,2
1495,3031.636282989206,2,0.7034833331902821,0.017327611741346758,true,true,false,worstRemoval,regretInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590282,1,2,2,3
1496,5988.274851114005,5,0.7032166659832001,1.0094882050718188,false,false,false,worstRemoval,regretInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590282,2,2,2,4
1497,3046.545329274749,2,0.7030499994754791,0.022330647407636333,true,false,false,worstRemoval,greedyInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590282,3,2,3,4
1498,7029.756145547191,6,0.7028083324432373,1.358978572331278,false,false,false,randomDestroy,regretInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590283,3,2,3,5
1499,6977.768047305238,6,0.7025249997774761,1.3415329017802868,false,false,false,randomDestroy,greedyInsertion,8.73679776068534,5.941046918044206,6.5488902922543,2.288357127268609,8.991902066590284,3,2,4,5
1500,3007.380850510275,2,0.7023833314577739,0.009188204869222328,true,true,false,shawRemoval,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979180,0,0,0,0
1501,4994.844622721704,4,0.7021166662375132,0.6761223566180254,true,false,false,shawRemoval,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979180,0,1,0,1
1502,3024.0804937472294,2,0.7019833326339722,0.014792111995717045,true,true,false,worstRemoval,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979180,1,1,0,2
1503,4009.1667006437747,3,0.7018416663010916,0.3453579532361693,true,false,false,randomDestroy,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979181,1,1,0,3
1504,8929.745454545564,8,0.7015916665395101,1.9965588773642906,false,false,false,worstRemoval,greedyInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979181,2,1,1,3
1505,3993.1298443965716,3,0.7015583316485088,0.3399764578512018,true,true,false,worstRemoval,greedyInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979181,3,1,2,3
1506,4973.051612181049,4,0.701291666428248,0.6688092658325707,true,false,false,shawRemoval,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979181,3,2,2,4
1507,8960.498764650112,8,0.7010666648546855,2.006878780083938,false,false,false,worstRemoval,greedyInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979181,4,2,3,4
1508,2993.0516121810506,2,0.7009249985218048,0.004379735631227481,true,true,false,randomDestroy,regretInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979182,4,2,3,5
1509,8941.00101858938,8,0.7007583320140839,2.000335912278323,false,false,false,randomDestroy,greedyInsertion,8.188117984616806,6.213608892906452,6.760667929695536,2.3845214145417484,8.9593785265979183,4,2,4,5
1510,4980.849014778454,4,0.7005999982357025,0.6714258438853914,true,false,false,shawRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381270,0,0,0,0
1511,6960.16379310358,6,0.7004333317279816,1.3356254339273816,false,false,false,shawRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381270,0,1,0,1
1512,8925.142857142986,8,0.7003083328406017,1.9950143815916133,false,false,false,randomDestroy,greedyInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381271,0,1,1,1
1513,4980.849014778454,4,0.7001749992370605,0.6714258438853914,true,false,false,shawRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381271,0,2,1,2
1514,5967.706157635595,5,0.7001749992370605,1.002585958938124,false,false,false,randomDestroy,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381272,0,2,1,3
1515,4969.686181163277,4,0.6999499996503193,0.6676799265648622,true,true,false,worstRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381272,1,2,1,4
1516,4021.691087246817,3,0.6999083320299784,0.3495607675324922,true,true,false,worstRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381272,2,2,1,5
1517,4021.6910872468197,3,0.6997499982515971,0.34956076753249316,true,false,false,shawRemoval,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381272,2,3,1,6
1518,6986.459169669022,6,0.6995833317438762,1.3444493857949795,false,false,false,shawRemoval,greedyInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381272,2,4,2,6
1519,3995.4509594884003,3,0.6994583328564962,0.3407553555330235,true,true,false,randomDestroy,regretInsertion,8.235972852821792,6.242248003615807,7.3846011367259825,2.471069273087574,9.3634406739381273,2,4,2,7
1520,6969.119457656903,6,0.6990916649500529,1.3386306904888994,false,false,false,worstRemoval,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443140,0,0,0,0
1521,3992.4740259741557,3,0.6990666647752126,0.33975638455508905,true,true,false,shawRemoval,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443140,0,1,0,1
1522,2991.7340569879107,2,0.6987499992052715,0.003937603016079855,true,true,false,randomDestroy,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443141,0,1,0,2
1523,3015.184937382182,2,0.6985499997933706,0.01180702596717762,true,false,false,randomDestroy,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443142,0,1,0,3
1524,4013.795101149426,3,0.6983583331108093,0.34691110776826706,true,false,false,shawRemoval,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443142,0,2,0,4
1525,4988.61514778337,4,0.6980916659037273,0.6740319287863699,true,false,false,randomDestroy,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443143,0,2,0,5
1526,4984.61514778337,4,0.6979583323001861,0.6726896469071753,true,true,false,shawRemoval,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443143,0,3,0,6
1527,8951.043719211946,8,0.6978249986966452,2.0037059460442848,false,false,false,shawRemoval,greedyInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443143,0,4,1,6
1528,13894.256756756859,13,0.697558331489563,3.662502267368085,false,false,false,worstRemoval,greedyInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443143,1,4,2,6
1529,5962.737147909684,5,0.6974166651566823,1.000918506009966,false,false,false,worstRemoval,regretInsertion,7.845708900872947,6.484689869920894,7.2961410230533845,2.2239623457788165,9.2395966065443143,2,4,2,7
1530,3017.970499328382,2,0.6971583326657613,0.012741778298117297,true,true,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898830,0,0,0,0
1531,5994.304761904888,5,0.6969666659832001,1.0115116650687594,false,false,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898831,0,0,0,1
1532,2999.0696372594175,2,0.6968333323796589,0.006399207134035177,true,true,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898832,0,0,0,2
1533,3989.0696372594175,3,0.6968333323796589,0.33861397223470713,true,false,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898833,0,0,0,3
1534,3972.4285714286943,3,0.6967083315054576,0.33302972195594094,true,true,false,worstRemoval,greedyInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898833,1,0,1,3
1535,4975.428571428696,4,0.6965499997138977,0.6696069031639961,true,false,false,shawRemoval,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898833,1,1,1,4
1536,3983.0000000001237,3,0.6964666664600372,0.3365771812080985,true,true,false,shawRemoval,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898833,1,2,1,5
1537,4013.0566502464317,3,0.6963583330313365,0.346663305451826,true,false,false,shawRemoval,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898833,1,3,1,6
1538,4032.3010386938004,3,0.6962499996026357,0.3531211539240974,true,false,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898834,1,3,1,7
1539,5968.5223880598205,5,0.6960083325703939,1.0028598617650453,false,false,false,randomDestroy,regretInsertion,8.361138010785652,5.836220882928805,7.541526920748046,2.001566111200935,9.4531369458898835,1,3,1,8
1540,4035.022620132647,3,0.6958749989668529,0.3540344362861264,true,false,false,shawRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120060,0,0,0,0
1541,7980.605898699108,7,0.6957416653633117,1.6780556707044054,false,false,false,worstRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120060,1,0,0,1
1542,5021.919171856787,4,0.6955833315849305,0.6852077757908723,true,false,false,shawRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120060,1,1,0,2
1543,3010.1244928515807,2,0.6954166650772095,0.010108890218653717,true,true,false,randomDestroy,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120061,1,1,0,3
1544,4982.0223880598205,4,0.6954166650772095,0.6718195933086687,true,false,false,randomDestroy,greedyInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120062,1,1,1,3
1545,3992.6089681464,3,0.6951583325862885,0.33980166716322474,true,true,false,randomDestroy,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120063,1,1,1,4
1546,5969.677408412594,5,0.6948916653792063,1.0032474524874524,false,false,false,shawRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120063,1,2,1,5
1547,6946.562162162278,6,0.6947583317756653,1.3310611282423808,false,false,false,worstRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120063,2,2,1,6
1548,3002.6089681464,2,0.6946249981721242,0.007586902062552797,true,true,false,shawRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120063,2,3,1,7
1549,3995.7628192703987,3,0.6943666656812032,0.34086000646658005,true,false,false,shawRemoval,regretInsertion,8.305024209707087,6.552598794635924,8.087374228673243,3.101409500080842,9.5189343624120063,2,4,1,8
1550,6951.57026555546,6,0.6941916664441427,1.332741699850831,false,false,false,shawRemoval,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393030,0,0,0,0
1551,5994.302520482526,5,0.693916666507721,1.0115109129136044,false,false,false,randomDestroy,greedyInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393031,0,0,1,0
1552,6960.886363636484,6,0.6937833329041798,1.3358679072605708,false,false,false,shawRemoval,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393031,0,1,1,1
1553,4019.0485335561243,3,0.6936499993006389,0.3486740045490383,true,false,false,randomDestroy,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393032,0,1,1,2
1554,9915.175660160869,9,0.6933833320935567,2.327240154416407,false,false,false,randomDestroy,greedyInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393033,0,1,2,2
1555,6014.46936279697,5,0.6932499984900157,1.0182783096634176,false,false,false,randomDestroy,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393034,0,1,2,3
1556,2993.1694126770053,2,0.6931166648864746,0.004419265998997523,true,true,false,randomDestroy,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393035,0,1,2,4
1557,5977.435406698696,5,0.692808332045873,1.005850807617017,false,false,false,shawRemoval,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393035,0,2,2,5
1558,4969.609226594435,4,0.6926666657129923,0.6676541028840428,true,false,false,worstRemoval,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393035,1,2,2,6
1559,3979.6092265944353,3,0.6925333321094513,0.3354393377833708,true,true,false,shawRemoval,regretInsertion,8.77452178873638,5.897338915172331,8.058636805805918,4.0912685500727575,9.289263148393035,1,3,2,7
1560,3984.4326032178105,3,0.6923999985059102,0.3370579205428927,true,false,false,shawRemoval,regretInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,0,0,0,0
1561,2989.232603217809,2,0.6922666649023692,0.003098188999267181,true,true,false,worstRemoval,regretInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,0,0,1
1562,10922.59623958145,10,0.692074998219808,2.665300751537408,false,false,false,shawRemoval,greedyInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,1,1,1
1563,9970.879870130007,9,0.6918333331743876,2.345932842325514,false,false,false,shawRemoval,greedyInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,2,2,1
1564,2989.23260321781,2,0.6918333331743876,0.003098188999267486,true,false,false,shawRemoval,regretInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,3,2,2
1565,5954.505330490541,5,0.6916999995708466,0.9981561511713275,false,false,false,shawRemoval,greedyInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,4,3,2
1566,5951.428571428711,5,0.6914166649182638,0.9971236816874917,false,false,false,shawRemoval,regretInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,5,3,3
1567,5954.505330490538,5,0.6914166649182638,0.9981561511713263,false,false,false,shawRemoval,greedyInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,6,4,3
1568,4965.778057763264,4,0.6912499984105428,0.6663684757594885,true,false,false,shawRemoval,regretInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,1,7,4,4
1569,11944.529543429682,11,0.6911249995231629,3.008231390412655,false,false,false,worstRemoval,greedyInsertion,8.417069609862741,6.607605023655098,7.902773125225327,3.6821416950654817,9.1728368335537280,2,7,5,4
1570,3975.7780577632657,3,0.6911249995231629,0.33415371065881727,true,true,false,randomDestroy,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983550,0,0,0,0
1571,3983.2264514748204,3,0.69084166487058,0.336653171635849,true,false,false,shawRemoval,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983550,0,1,0,1
1572,4964.648187633398,4,0.6907249987125397,0.6659893247091981,true,false,false,worstRemoval,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983550,1,1,0,2
1573,8992.330080161522,8,0.6904583315054575,2.0175604295844107,false,false,false,shawRemoval,greedyInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983550,1,2,1,2
1574,2986.1910447762493,2,0.690191666285197,0.0020775318041129595,true,true,false,randomDestroy,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983551,1,2,1,3
1575,3976.1910447762493,3,0.690191666285197,0.3342922969047849,true,false,false,shawRemoval,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983551,1,3,1,4
1576,4961.791044776248,4,0.690024999777476,0.6650305519383423,true,false,false,randomDestroy,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983552,1,3,1,5
1577,4002.0581488280804,3,0.6898916661739349,0.3429725331637887,true,true,false,randomDestroy,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983553,1,3,1,6
1578,5956.544291529495,5,0.6896333316961925,0.9988403662850704,false,false,false,worstRemoval,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983553,2,3,1,7
1579,4003.033758584177,3,0.6894666651884716,0.3432999189879822,true,false,false,randomDestroy,regretInsertion,8.875362648876468,6.596844521289588,7.483924384131365,3.3139275255589338,9.2955531501983554,2,3,1,8
1580,3977.2196162048203,3,0.6892083326975504,0.334637455102292,true,true,false,shawRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340750,0,0,0,0
1581,2987.2196162048203,2,0.6892083326975504,0.0024226900016200113,true,true,false,shawRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340750,0,1,0,1
1582,3007.2857142858447,2,0.689083331823349,0.009156279961695327,true,false,false,randomDestroy,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340751,0,1,0,2
1583,3008.7486837488123,2,0.688949998219808,0.00964720931168443,true,false,false,worstRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340751,1,1,0,3
1584,4995.071471246321,4,0.6886749982833862,0.6761984802840045,true,false,false,worstRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340751,2,1,0,4
1585,6974.745409762767,6,0.6883666654427847,1.340518593880129,false,false,false,worstRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340751,3,1,0,5
1586,3995.637423935208,3,0.6881083329518636,0.34081792749503953,true,true,false,randomDestroy,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340752,3,1,0,6
1587,6991.382669055198,6,0.6879749993483226,1.346101566797052,false,false,false,shawRemoval,greedyInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340752,3,2,1,6
1588,6028.5027202528345,5,0.6877083321412405,1.0229874900177347,false,false,false,shawRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340752,3,3,1,7
1589,3995.637423935208,3,0.6876333316167196,0.34081792749503953,true,false,false,worstRemoval,regretInsertion,9.287826383988822,6.58716006916063,7.710531945718229,2.9825347730030405,9.5215533907340752,4,3,1,8
1590,3995.522388059817,3,0.6874749998251597,0.34077932485229084,true,true,false,randomDestroy,regretInsertion,9.65904374558994,6.903444062244567,7.372812084479739,2.6842812957027364,9.580509162771780,0,0,0,0
1591,6036.644489375296,5,0.687158332268397,1.0257196273071512,false,false,false,worstRemoval,regretInsertion,9.65904374558994,6.903444062244567,7.372812084479739,2.6842812957027364,9.580509162771780,1,0,0,1
1592,8938.428123600654,8,0.686858332157135,1.9994725246982132,false,false,false,randomDestroy,greedyInsertion,9.65904374558994,6.903444062244567,7.372812084479739,2.6842812957027364,9.580509162771781,1,0,1,1
1593,9934.966797309102,9,0.686599999666214,2.333881475607089,false,false,false,randomDestroy,greedyInsertion,9.65904374558994,6.903444062244567,7.372812084479739,2.6842812957027364,9.580509162771782,1,0,2,1
1594,6967.0067842606295,6,0.6862833321094512,1.3379217396847807,false,false,false,randomDestroy,regretInsertion,9.65904374558994,6.903444062244567,7.372812084479739,2.6842812957027364,9.580509162771783,1,0,2,2
