Iteration,TotalCost,nRequestBank,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
3104,3172.105263157877,3,false,false,false,randomDestroy,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068324,0,0,0,4
3105,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068324,0,1,0,5
3106,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068325,0,1,0,6
3107,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068325,0,2,0,7
3108,5160.555555555537,5,false,false,false,randomDestroy,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068326,0,2,0,8
3109,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.9288792118351918,0.02382805269522612,0.5441560495544261,0.0024960944201120865,0.56407553637068326,0,3,0,9
3110,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361490,0,0,0,0
3111,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361491,0,0,0,1
3112,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361491,0,1,0,2
3113,2190.5555555555375,2,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361491,0,2,0,3
3114,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361491,0,3,0,4
3115,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361492,0,3,0,5
3116,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361492,0,4,0,6
3117,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361492,0,5,0,7
3118,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361493,0,5,0,8
3119,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8359912906516727,0.02382805269522612,0.8147404445989834,0.0024960944201120865,0.63766798273361494,0,5,0,9
3120,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025340,0,0,0,0
3121,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025341,0,0,0,1
3122,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025342,0,0,0,2
3123,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025342,0,1,0,3
3124,4159.999999999982,4,false,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025343,0,1,0,4
3125,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025343,0,2,0,5
3126,217.63157894735014,0,true,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025344,0,2,0,6
3127,1192.1052631578764,1,false,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025345,0,2,0,7
3128,3175.2631578947185,3,false,false,false,randomDestroy,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025346,0,2,0,8
3129,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7523921615865055,0.02382805269522612,0.7332664001390851,0.0024960944201120865,0.57390118446025346,0,3,0,9
3130,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142280,0,0,0,0
3131,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142280,0,1,0,1
3132,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142281,0,1,0,2
3133,217.63157894735014,0,true,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142282,0,1,0,3
3134,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142283,0,1,0,4
3135,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142284,0,1,0,5
3136,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142284,0,2,0,6
3137,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142284,0,3,0,7
3138,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142285,0,3,0,8
3139,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8628672311421407,0.02382805269522612,0.6599397601251765,0.0024960944201120865,0.6465110660142285,0,4,0,9
3140,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280520,0,0,0,0
3141,1192.1052631578766,1,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280521,0,0,0,1
3142,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280522,0,0,0,2
3143,217.63157894735014,0,true,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280523,0,0,0,3
3144,2207.1345029239583,2,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280524,0,0,0,4
3145,217.63157894735014,0,true,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280525,0,0,0,5
3146,3187.63157894735,3,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280526,0,0,0,6
3147,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280527,0,0,0,7
3148,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280527,0,1,0,8
3149,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,0.9932471746945933,0.02382805269522612,0.9189457841126589,0.0024960944201120865,0.84185995941280527,0,2,0,9
3150,1192.1052631578768,1,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152460,0,0,0,0
3151,217.63157894735025,0,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152461,0,0,0,1
3152,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152461,0,1,0,2
3153,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152462,0,1,0,3
3154,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152463,0,1,0,4
3155,1201.6981132075289,1,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152464,0,1,0,5
3156,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152465,0,1,0,6
3157,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152466,0,1,0,7
3158,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152466,0,2,0,8
3159,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.218922457225134,0.02382805269522612,0.827051205701393,0.0024960944201120865,1.01767396347152467,0,2,0,9
3160,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437210,0,0,0,0
3161,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437211,0,0,0,1
3162,3180.5555555555366,3,false,false,false,randomDestroy,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,0,0,2
3163,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,1,0,3
3164,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,2,0,4
3165,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,3,0,5
3166,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,4,0,6
3167,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437212,0,5,0,7
3168,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437213,0,5,0,8
3169,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,1.0970302115026207,0.02382805269522612,0.7443460851312538,0.0024960944201120865,0.91590656712437214,0,5,0,9
3170,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119350,0,0,0,0
3171,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119350,0,1,0,1
3172,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119350,0,2,0,2
3173,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119350,0,3,0,3
3174,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119350,0,4,0,4
3175,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119351,0,4,0,5
3176,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119352,0,4,0,6
3177,2207.1345029239583,2,false,false,false,randomDestroy,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119353,0,4,0,7
3178,1207.6315789473501,1,false,false,false,worstRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119353,1,4,0,8
3179,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.9873271903523586,0.02382805269522612,0.6699114766181284,0.0024960944201120865,0.8243159104119353,1,5,0,9
3180,1201.6981132075289,1,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074150,0,0,0,0
3181,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074151,0,0,0,1
3182,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074152,0,0,0,2
3183,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074153,0,0,0,3
3184,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074154,0,0,0,4
3185,3192.2536687630845,3,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074155,0,0,0,5
3186,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074156,0,0,0,6
3187,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074156,0,1,0,7
3188,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074156,0,2,0,8
3189,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8885944713171228,0.021445247425703508,0.6029203289563156,0.0024960944201120865,0.74188431937074156,0,3,0,9
3190,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366740,0,0,0,0
3191,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366740,0,1,0,1
3192,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366741,0,1,0,2
3193,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366742,0,1,0,3
3194,217.63157894735025,0,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366743,0,1,0,4
3195,229.3296921548972,0,true,false,false,shawRemoval,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366743,0,2,0,5
3196,229.3296921548972,0,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366744,0,2,0,6
3197,1201.6981132075289,1,false,false,false,randomDestroy,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366745,0,2,0,7
3198,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366745,0,3,0,8
3199,229.32969215489732,0,false,false,false,shawRemoval,regretInsertion,0.7997350241854105,0.021445247425703508,0.5426282960606841,0.0024960944201120865,0.66769588743366745,0,4,0,9
3200,1201.6981132075289,1,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030070,0,0,0,0
3201,229.32969215489732,0,true,false,false,randomDestroy,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030071,0,0,0,1
3202,1217.1345029239546,1,false,false,false,randomDestroy,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,0,0,2
3203,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,1,0,3
3204,1219.3296921548972,1,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,2,0,4
3205,229.3296921548972,0,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,3,0,5
3206,217.63157894735014,0,true,true,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,4,0,6
3207,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,5,0,7
3208,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,6,0,8
3209,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7197615217668695,0.021445247425703508,0.7483654664546158,0.0024960944201120865,0.73092629869030072,0,7,0,9
3210,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127060,0,0,0,0
3211,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127061,0,0,0,1
3212,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127061,0,1,0,2
3213,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127062,0,1,0,3
3214,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127063,0,1,0,4
3215,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127063,0,2,0,5
3216,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127064,0,2,0,6
3217,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127065,0,2,0,7
3218,2182.105263157877,2,false,false,false,randomDestroy,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127066,0,2,0,8
3219,2190.5555555555366,2,false,false,false,shawRemoval,regretInsertion,1.2977853695901826,0.021445247425703508,0.9985289198091543,0.0024960944201120865,1.04783366882127066,0,3,0,9
3220,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914350,0,0,0,0
3221,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914350,0,1,0,1
3222,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914350,0,2,0,2
3223,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914351,0,2,0,3
3224,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914352,0,2,0,4
3225,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914353,0,2,0,5
3226,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914354,0,2,0,6
3227,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914355,0,2,0,7
3228,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914356,0,2,0,8
3229,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,1.1680068326311643,0.021445247425703508,0.8986760278282389,0.0024960944201120865,0.94305030193914357,0,2,0,9
3230,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522920,0,0,0,0
3231,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522921,0,0,0,1
3232,2187.894736842087,2,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522922,0,0,0,2
3233,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522923,0,0,0,3
3234,217.63157894735195,0,false,false,false,shawRemoval,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522923,0,1,0,4
3235,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522923,0,2,0,5
3236,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522924,0,2,0,6
3237,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522925,0,2,0,7
3238,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522925,0,3,0,8
3239,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,1.051206149368048,0.021445247425703508,0.808808425045415,0.0024960944201120865,0.84874527174522926,0,3,0,9
3240,1192.1052631578768,1,false,false,false,shawRemoval,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070630,0,0,0,0
3241,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070630,0,1,0,1
3242,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070631,0,1,0,2
3243,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070631,0,2,0,3
3244,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070632,0,2,0,4
3245,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070633,0,2,0,5
3246,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070634,0,2,0,6
3247,2187.894736842087,2,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070635,0,2,0,7
3248,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070636,0,2,0,8
3249,2182.105263157877,2,false,false,false,randomDestroy,regretInsertion,0.9460855344312432,0.021445247425703508,0.7279275825408734,0.0024960944201120865,0.76387074457070637,0,2,0,9
3250,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363560,0,0,0,0
3251,1217.1345029239583,1,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363561,0,0,0,1
3252,2197.63157894735,2,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363562,0,0,0,2
3253,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363562,0,1,0,3
3254,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363563,0,1,0,4
3255,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363564,0,1,0,5
3256,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363565,0,1,0,6
3257,2187.894736842087,2,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363566,0,1,0,7
3258,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363567,0,1,0,8
3259,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.8514769809881189,0.021445247425703508,0.655134824286786,0.0024960944201120865,0.68748367011363567,0,2,0,9
3260,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227210,0,0,0,0
3261,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227211,0,0,0,1
3262,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227212,0,0,0,2
